typeId,typeName,date,level
4,Sulphur Dioxide,2016-10-14,2
4,Sulphur Dioxide,2016-10-15,3
4,Sulphur Dioxide,2016-10-16,2
4,Sulphur Dioxide,2016-10-17,3
4,Sulphur Dioxide,2016-10-18,2
4,Sulphur Dioxide,2016-10-19,1
4,Sulphur Dioxide,2016-10-20,2
4,Sulphur Dioxide,2016-10-21,3
4,Sulphur Dioxide,2016-10-22,1
4,Sulphur Dioxide,2016-10-23,1
4,Sulphur Dioxide,2016-10-24,2
4,Sulphur Dioxide,2016-10-25,2
4,Sulphur Dioxide,2016-10-26,1
4,Sulphur Dioxide,2016-10-27,1
4,Sulphur Dioxide,2016-10-28,1
4,Sulphur Dioxide,2016-10-29,1
4,Sulphur Dioxide,2016-10-30,2
4,Sulphur Dioxide,2016-10-31,4
4,Sulphur Dioxide,2016-11-01,2
4,Sulphur Dioxide,2016-11-02,3
4,Sulphur Dioxide,2016-11-03,2
4,Sulphur Dioxide,2016-11-04,2
4,Sulphur Dioxide,2016-11-05,2
4,Sulphur Dioxide,2016-11-06,2
4,Sulphur Dioxide,2016-11-07,1
4,Sulphur Dioxide,2016-11-08,3
4,Sulphur Dioxide,2016-11-09,2
4,Sulphur Dioxide,2016-11-10,4
4,Sulphur Dioxide,2016-11-11,2
4,Sulphur Dioxide,2016-11-12,2
4,Sulphur Dioxide,2016-11-13,1
4,Sulphur Dioxide,2016-11-14,1
4,Sulphur Dioxide,2016-11-15,2
4,Sulphur Dioxide,2016-11-16,2
4,Sulphur Dioxide,2016-11-17,3
4,Sulphur Dioxide,2016-11-18,2
4,Sulphur Dioxide,2016-11-19,3
4,Sulphur Dioxide,2016-11-20,2
4,Sulphur Dioxide,2016-11-21,3
4,Sulphur Dioxide,2016-11-22,4
4,Sulphur Dioxide,2016-11-23,2
4,Sulphur Dioxide,2016-11-24,1
4,Sulphur Dioxide,2016-11-25,1
4,Sulphur Dioxide,2016-11-26,1
4,Sulphur Dioxide,2016-11-27,1
4,Sulphur Dioxide,2016-11-28,2
4,Sulphur Dioxide,2016-11-29,3
4,Sulphur Dioxide,2016-11-30,6
4,Sulphur Dioxide,2016-12-01,3
4,Sulphur Dioxide,2016-12-02,4
4,Sulphur Dioxide,2016-12-03,1
4,Sulphur Dioxide,2016-12-04,2
4,Sulphur Dioxide,2016-12-05,2
4,Sulphur Dioxide,2016-12-06,3
4,Sulphur Dioxide,2016-12-07,1
4,Sulphur Dioxide,2016-12-08,1
4,Sulphur Dioxide,2016-12-09,2
4,Sulphur Dioxide,2016-12-10,2
4,Sulphur Dioxide,2016-12-11,2
4,Sulphur Dioxide,2016-12-12,2
4,Sulphur Dioxide,2016-12-13,2
4,Sulphur Dioxide,2016-12-14,1
4,Sulphur Dioxide,2016-12-15,2
4,Sulphur Dioxide,2016-12-16,2
4,Sulphur Dioxide,2016-12-17,4
4,Sulphur Dioxide,2016-12-18,2
4,Sulphur Dioxide,2016-12-19,3
4,Sulphur Dioxide,2016-12-20,2
4,Sulphur Dioxide,2016-12-21,2
4,Sulphur Dioxide,2016-12-22,4
4,Sulphur Dioxide,2016-12-23,3
4,Sulphur Dioxide,2016-12-24,1
4,Sulphur Dioxide,2016-12-25,2
4,Sulphur Dioxide,2016-12-26,3
4,Sulphur Dioxide,2016-12-27,2
4,Sulphur Dioxide,2016-12-28,3
4,Sulphur Dioxide,2016-12-29,6
4,Sulphur Dioxide,2016-12-30,2
4,Sulphur Dioxide,2016-12-31,2
5,Carbon Monoxide,2016-01-01,0.11
5,Carbon Monoxide,2016-01-02,0.11
5,Carbon Monoxide,2016-01-03,0.09
5,Carbon Monoxide,2016-01-04,0.1
5,Carbon Monoxide,2016-01-05,0.16
5,Carbon Monoxide,2016-01-06,0.18
5,Carbon Monoxide,2016-01-07,0.14
5,Carbon Monoxide,2016-01-08,0.14
5,Carbon Monoxide,2016-01-09,0.1
5,Carbon Monoxide,2016-01-10,0.1
5,Carbon Monoxide,2016-01-11,0.26
5,Carbon Monoxide,2016-01-12,0.1
5,Carbon Monoxide,2016-01-13,0.18
5,Carbon Monoxide,2016-01-14,0.14
5,Carbon Monoxide,2016-01-15,0.1
5,Carbon Monoxide,2016-01-16,0.39
5,Carbon Monoxide,2016-01-17,0.36
5,Carbon Monoxide,2016-01-18,0.13
5,Carbon Monoxide,2016-01-19,0.31
5,Carbon Monoxide,2016-01-20,0.37
5,Carbon Monoxide,2016-01-21,0.21
5,Carbon Monoxide,2016-01-22,0.14
5,Carbon Monoxide,2016-01-23,0.13
5,Carbon Monoxide,2016-01-24,0.11
5,Carbon Monoxide,2016-01-25,0.1
5,Carbon Monoxide,2016-01-26,0.07
5,Carbon Monoxide,2016-01-27,0.09
5,Carbon Monoxide,2016-01-28,0.11
5,Carbon Monoxide,2016-01-29,0.07
5,Carbon Monoxide,2016-01-30,0.08
5,Carbon Monoxide,2016-01-31,0.07
5,Carbon Monoxide,2016-02-01,0.06
5,Carbon Monoxide,2016-02-02,0.08
5,Carbon Monoxide,2016-02-03,0
5,Carbon Monoxide,2016-02-04,0
5,Carbon Monoxide,2016-02-05,0.07
5,Carbon Monoxide,2016-02-06,0
5,Carbon Monoxide,2016-02-07,0.09
5,Carbon Monoxide,2016-02-08,0.06
5,Carbon Monoxide,2016-02-09,0.13
5,Carbon Monoxide,2016-02-10,0.17
5,Carbon Monoxide,2016-02-11,0.26
5,Carbon Monoxide,2016-02-12,0.13
5,Carbon Monoxide,2016-02-13,0.18
5,Carbon Monoxide,2016-02-14,0.12
5,Carbon Monoxide,2016-02-15,0.16
5,Carbon Monoxide,2016-02-16,0.22
5,Carbon Monoxide,2016-02-17,0.14
5,Carbon Monoxide,2016-02-18,0.19
5,Carbon Monoxide,2016-02-19,0.15
5,Carbon Monoxide,2016-02-20,0.07
5,Carbon Monoxide,2016-02-21,0.06
5,Carbon Monoxide,2016-02-22,0.11
5,Carbon Monoxide,2016-02-23,0.17
5,Carbon Monoxide,2016-02-24,0.16
5,Carbon Monoxide,2016-02-25,0.2
5,Carbon Monoxide,2016-02-26,0.14
5,Carbon Monoxide,2016-02-27,0.12
5,Carbon Monoxide,2016-02-28,0.11
5,Carbon Monoxide,2016-02-29,0.13
5,Carbon Monoxide,2016-03-01,0.07
5,Carbon Monoxide,2016-03-02,0.07
5,Carbon Monoxide,2016-03-03,0.08
5,Carbon Monoxide,2016-03-04,0.14
5,Carbon Monoxide,2016-03-05,0.09
5,Carbon Monoxide,2016-03-06,0.1
5,Carbon Monoxide,2016-03-07,0.12
5,Carbon Monoxide,2016-03-08,0.18
5,Carbon Monoxide,2016-03-09,0.06
5,Carbon Monoxide,2016-03-10,0.16
5,Carbon Monoxide,2016-03-11,0.3
5,Carbon Monoxide,2016-03-12,0.24
5,Carbon Monoxide,2016-03-13,0.18
5,Carbon Monoxide,2016-03-14,0.08
5,Carbon Monoxide,2016-03-15,0.1
5,Carbon Monoxide,2016-03-16,0.05
5,Carbon Monoxide,2016-03-17,0.12
5,Carbon Monoxide,2016-03-18,0.18
5,Carbon Monoxide,2016-03-19,0.07
5,Carbon Monoxide,2016-03-20,0.13
5,Carbon Monoxide,2016-03-21,0.14
5,Carbon Monoxide,2016-03-22,0.11
5,Carbon Monoxide,2016-03-23,0.15
5,Carbon Monoxide,2016-03-24,0.09
5,Carbon Monoxide,2016-03-25,0.09
5,Carbon Monoxide,2016-03-26,0.06
5,Carbon Monoxide,2016-03-27,0.05
5,Carbon Monoxide,2016-03-28,0.06
5,Carbon Monoxide,2016-03-29,0.07
5,Carbon Monoxide,2016-03-30,0.1
5,Carbon Monoxide,2016-03-31,0.14
5,Carbon Monoxide,2016-04-01,0.13
5,Carbon Monoxide,2016-04-02,0.1
5,Carbon Monoxide,2016-04-03,0.13
5,Carbon Monoxide,2016-04-04,0.12
5,Carbon Monoxide,2016-04-05,0.11
5,Carbon Monoxide,2016-04-06,0.06
5,Carbon Monoxide,2016-04-07,0.09
5,Carbon Monoxide,2016-04-08,0.11
5,Carbon Monoxide,2016-04-09,0.08
5,Carbon Monoxide,2016-04-10,0.09
5,Carbon Monoxide,2016-04-11,0.21
5,Carbon Monoxide,2016-04-12,0.22
5,Carbon Monoxide,2016-04-13,0.17
5,Carbon Monoxide,2016-04-14,0.1
5,Carbon Monoxide,2016-04-15,0.1
5,Carbon Monoxide,2016-04-16,0.07
5,Carbon Monoxide,2016-04-17,0.09
5,Carbon Monoxide,2016-04-18,0.15
5,Carbon Monoxide,2016-04-19,0.12
5,Carbon Monoxide,2016-04-20,0.1
5,Carbon Monoxide,2016-04-21,0.14
5,Carbon Monoxide,2016-04-22,0.12
5,Carbon Monoxide,2016-04-23,0.08
5,Carbon Monoxide,2016-04-24,0.07
5,Carbon Monoxide,2016-04-25,0.07
5,Carbon Monoxide,2016-04-26,0.1
5,Carbon Monoxide,2016-04-27,0.09
5,Carbon Monoxide,2016-04-28,0.1
5,Carbon Monoxide,2016-04-29,0.09
5,Carbon Monoxide,2016-04-30,0.1
5,Carbon Monoxide,2016-05-01,0.14
5,Carbon Monoxide,2016-05-02,0.08
5,Carbon Monoxide,2016-05-03,0.12
5,Carbon Monoxide,2016-05-04,0.13
5,Carbon Monoxide,2016-05-05,0.09
5,Carbon Monoxide,2016-05-06,0.16
5,Carbon Monoxide,2016-05-07,0.15
5,Carbon Monoxide,2016-05-08,0.1
5,Carbon Monoxide,2016-05-09,0.16
5,Carbon Monoxide,2016-05-10,0.21
5,Carbon Monoxide,2016-05-11,0.2
5,Carbon Monoxide,2016-05-12,0.13
5,Carbon Monoxide,2016-05-13,0.08
5,Carbon Monoxide,2016-05-14,0.05
5,Carbon Monoxide,2016-05-15,0.1
5,Carbon Monoxide,2016-05-16,0.08
5,Carbon Monoxide,2016-05-17,0.1
5,Carbon Monoxide,2016-05-18,0.06
5,Carbon Monoxide,2016-05-19,0.08
5,Carbon Monoxide,2016-05-20,0.08
5,Carbon Monoxide,2016-05-21,0.11
5,Carbon Monoxide,2016-05-22,0.08
5,Carbon Monoxide,2016-05-23,0.07
5,Carbon Monoxide,2016-05-24,0.07
5,Carbon Monoxide,2016-05-25,0.1
5,Carbon Monoxide,2016-05-26,0.11
5,Carbon Monoxide,2016-05-27,0.13
5,Carbon Monoxide,2016-05-28,0.11
5,Carbon Monoxide,2016-05-29,0.09
5,Carbon Monoxide,2016-05-30,0.09
5,Carbon Monoxide,2016-05-31,0.05
5,Carbon Monoxide,2016-06-01,0.09
5,Carbon Monoxide,2016-06-02,0.05
5,Carbon Monoxide,2016-06-03,0.08
5,Carbon Monoxide,2016-06-04,0.17
5,Carbon Monoxide,2016-06-05,0.11
5,Carbon Monoxide,2016-06-06,0.1
5,Carbon Monoxide,2016-06-07,0.18
5,Carbon Monoxide,2016-06-08,0.13
5,Carbon Monoxide,2016-06-09,0.11
5,Carbon Monoxide,2016-06-10,0.1
5,Carbon Monoxide,2016-06-11,0.09
5,Carbon Monoxide,2016-06-12,0.03
5,Carbon Monoxide,2016-06-13,0.07
5,Carbon Monoxide,2016-06-14,0.03
5,Carbon Monoxide,2016-06-15,0.09
5,Carbon Monoxide,2016-06-16,0.05
5,Carbon Monoxide,2016-06-17,0.09
5,Carbon Monoxide,2016-06-18,0.07
5,Carbon Monoxide,2016-06-19,0.07
5,Carbon Monoxide,2016-06-20,0.06
5,Carbon Monoxide,2016-06-21,0.04
5,Carbon Monoxide,2016-06-22,0.12
5,Carbon Monoxide,2016-06-23,0.06
5,Carbon Monoxide,2016-06-24,0.08
5,Carbon Monoxide,2016-06-25,0.08
5,Carbon Monoxide,2016-06-26,0.13
5,Carbon Monoxide,2016-06-27,0.08
5,Carbon Monoxide,2016-06-28,0.12
5,Carbon Monoxide,2016-06-29,0.1
5,Carbon Monoxide,2016-06-30,0.08
5,Carbon Monoxide,2016-07-01,0.06
5,Carbon Monoxide,2016-07-02,0.05
5,Carbon Monoxide,2016-07-03,0.06
5,Carbon Monoxide,2016-07-04,0.07
5,Carbon Monoxide,2016-07-05,0.05
5,Carbon Monoxide,2016-07-06,0.05
5,Carbon Monoxide,2016-07-07,0.05
5,Carbon Monoxide,2016-07-08,0.08
5,Carbon Monoxide,2016-07-09,0.06
5,Carbon Monoxide,2016-07-10,0.05
5,Carbon Monoxide,2016-07-11,0.06
5,Carbon Monoxide,2016-07-12,0.06
5,Carbon Monoxide,2016-07-13,0.06
5,Carbon Monoxide,2016-07-14,0.06
5,Carbon Monoxide,2016-07-15,0.08
5,Carbon Monoxide,2016-07-16,0.05
5,Carbon Monoxide,2016-07-17,0.08
5,Carbon Monoxide,2016-07-18,0.18
5,Carbon Monoxide,2016-07-19,0.07
5,Carbon Monoxide,2016-07-20,0.07
5,Carbon Monoxide,2016-07-21,0.07
5,Carbon Monoxide,2016-07-22,0.07
5,Carbon Monoxide,2016-07-23,0.14
5,Carbon Monoxide,2016-07-24,0.06
5,Carbon Monoxide,2016-07-25,0.06
5,Carbon Monoxide,2016-07-26,0.07
5,Carbon Monoxide,2016-07-27,0.09
5,Carbon Monoxide,2016-07-28,0.08
5,Carbon Monoxide,2016-07-29,0.07
5,Carbon Monoxide,2016-07-30,0.05
5,Carbon Monoxide,2016-07-31,0.08
5,Carbon Monoxide,2016-08-01,0
5,Carbon Monoxide,2016-08-02,0
5,Carbon Monoxide,2016-08-03,0.07
5,Carbon Monoxide,2016-08-04,0.06
5,Carbon Monoxide,2016-08-05,0.09
5,Carbon Monoxide,2016-08-06,0.06
5,Carbon Monoxide,2016-08-07,0.05
5,Carbon Monoxide,2016-08-08,0.08
5,Carbon Monoxide,2016-08-09,0.06
5,Carbon Monoxide,2016-08-10,0.1
5,Carbon Monoxide,2016-08-11,0.1
5,Carbon Monoxide,2016-08-12,0.05
5,Carbon Monoxide,2016-08-13,0.07
5,Carbon Monoxide,2016-08-14,0.06
5,Carbon Monoxide,2016-08-15,0.09
5,Carbon Monoxide,2016-08-16,0.07
5,Carbon Monoxide,2016-08-17,0.1
5,Carbon Monoxide,2016-08-18,0.1
5,Carbon Monoxide,2016-08-19,0.08
5,Carbon Monoxide,2016-08-20,0.05
5,Carbon Monoxide,2016-08-21,0.06
5,Carbon Monoxide,2016-08-22,0.06
5,Carbon Monoxide,2016-08-23,0.07
5,Carbon Monoxide,2016-08-24,0.08
5,Carbon Monoxide,2016-08-25,0.13
5,Carbon Monoxide,2016-08-26,0.12
5,Carbon Monoxide,2016-08-27,0.14
5,Carbon Monoxide,2016-08-28,0.07
5,Carbon Monoxide,2016-08-29,0.08
5,Carbon Monoxide,2016-08-30,0.11
5,Carbon Monoxide,2016-08-31,0.08
5,Carbon Monoxide,2016-09-01,0.06
5,Carbon Monoxide,2016-09-02,0.06
5,Carbon Monoxide,2016-09-03,0.08
5,Carbon Monoxide,2016-09-04,0.05
5,Carbon Monoxide,2016-09-05,0.09
5,Carbon Monoxide,2016-09-06,0.06
5,Carbon Monoxide,2016-09-07,0
5,Carbon Monoxide,2016-09-08,0
5,Carbon Monoxide,2016-09-09,0.07
5,Carbon Monoxide,2016-09-10,0.09
5,Carbon Monoxide,2016-09-11,0.07
5,Carbon Monoxide,2016-09-12,0.08
5,Carbon Monoxide,2016-09-13,0.08
5,Carbon Monoxide,2016-09-14,0.1
5,Carbon Monoxide,2016-09-15,0.11
5,Carbon Monoxide,2016-09-16,0.06
5,Carbon Monoxide,2016-09-17,0.09
5,Carbon Monoxide,2016-09-18,0.07
5,Carbon Monoxide,2016-09-19,0.08
5,Carbon Monoxide,2016-09-20,0.11
5,Carbon Monoxide,2016-09-21,0.13
5,Carbon Monoxide,2016-09-22,0.11
5,Carbon Monoxide,2016-09-23,0.09
5,Carbon Monoxide,2016-09-24,0.09
5,Carbon Monoxide,2016-09-25,0.06
5,Carbon Monoxide,2016-09-26,0.07
5,Carbon Monoxide,2016-09-27,0.07
5,Carbon Monoxide,2016-09-28,0.08
5,Carbon Monoxide,2016-09-29,0.06
5,Carbon Monoxide,2016-09-30,0.12
5,Carbon Monoxide,2016-10-01,0.1
5,Carbon Monoxide,2016-10-02,0.17
5,Carbon Monoxide,2016-10-03,0.09
5,Carbon Monoxide,2016-10-04,0.08
5,Carbon Monoxide,2016-10-05,0.08
5,Carbon Monoxide,2016-10-06,0.1
5,Carbon Monoxide,2016-10-07,0.13
5,Carbon Monoxide,2016-10-08,0.06
5,Carbon Monoxide,2016-10-09,0.1
5,Carbon Monoxide,2016-10-10,0.12
5,Carbon Monoxide,2016-10-11,0.12
5,Carbon Monoxide,2016-10-12,0.1
5,Carbon Monoxide,2016-10-13,0.14
5,Carbon Monoxide,2016-10-14,0.13
5,Carbon Monoxide,2016-10-15,0.14
5,Carbon Monoxide,2016-10-16,0.08
5,Carbon Monoxide,2016-10-17,0.09
5,Carbon Monoxide,2016-10-18,0.08
5,Carbon Monoxide,2016-10-19,0.15
5,Carbon Monoxide,2016-10-20,0.17
5,Carbon Monoxide,2016-10-21,0.19
5,Carbon Monoxide,2016-10-22,0.18
5,Carbon Monoxide,2016-10-23,0.07
5,Carbon Monoxide,2016-10-24,0.13
5,Carbon Monoxide,2016-10-25,0.14
5,Carbon Monoxide,2016-10-26,0.14
5,Carbon Monoxide,2016-10-27,0.14
5,Carbon Monoxide,2016-10-28,0.11
5,Carbon Monoxide,2016-10-29,0.09
5,Carbon Monoxide,2016-10-30,0.12
5,Carbon Monoxide,2016-10-31,0.22
5,Carbon Monoxide,2016-11-01,0.14
5,Carbon Monoxide,2016-11-02,0.31
5,Carbon Monoxide,2016-11-03,0.2
5,Carbon Monoxide,2016-11-04,0.16
5,Carbon Monoxide,2016-11-05,0.19
5,Carbon Monoxide,2016-11-06,0.11
5,Carbon Monoxide,2016-11-07,0.1
5,Carbon Monoxide,2016-11-08,0.11
5,Carbon Monoxide,2016-11-09,0.13
5,Carbon Monoxide,2016-11-10,0.2
5,Carbon Monoxide,2016-11-11,0.15
5,Carbon Monoxide,2016-11-12,0.1
5,Carbon Monoxide,2016-11-13,0.16
5,Carbon Monoxide,2016-11-14,0.08
5,Carbon Monoxide,2016-11-15,0.08
5,Carbon Monoxide,2016-11-16,0.13
5,Carbon Monoxide,2016-11-17,0.09
5,Carbon Monoxide,2016-11-18,0.14
5,Carbon Monoxide,2016-11-19,0.17
5,Carbon Monoxide,2016-11-20,0.12
5,Carbon Monoxide,2016-11-21,0.13
5,Carbon Monoxide,2016-11-22,0.16
5,Carbon Monoxide,2016-11-23,0.08
5,Carbon Monoxide,2016-11-24,0.09
5,Carbon Monoxide,2016-11-25,0.15
5,Carbon Monoxide,2016-11-26,0.11
5,Carbon Monoxide,2016-11-27,0.11
5,Carbon Monoxide,2016-11-28,0.14
5,Carbon Monoxide,2016-11-29,0.16
5,Carbon Monoxide,2016-11-30,0.49
5,Carbon Monoxide,2016-12-01,0.27
5,Carbon Monoxide,2016-12-02,0.34
5,Carbon Monoxide,2016-12-03,0.11
5,Carbon Monoxide,2016-12-04,0.12
5,Carbon Monoxide,2016-12-05,0.13
5,Carbon Monoxide,2016-12-06,0.35
5,Carbon Monoxide,2016-12-07,0.1
5,Carbon Monoxide,2016-12-08,0.12
5,Carbon Monoxide,2016-12-09,0.11
5,Carbon Monoxide,2016-12-10,0.11
5,Carbon Monoxide,2016-12-11,0.18
5,Carbon Monoxide,2016-12-12,0.17
5,Carbon Monoxide,2016-12-13,0.2
5,Carbon Monoxide,2016-12-14,0.15
5,Carbon Monoxide,2016-12-15,0.13
5,Carbon Monoxide,2016-12-16,0.18
5,Carbon Monoxide,2016-12-17,0.27
5,Carbon Monoxide,2016-12-18,0.18
5,Carbon Monoxide,2016-12-19,0.18
5,Carbon Monoxide,2016-12-20,0.1
5,Carbon Monoxide,2016-12-21,0.23
5,Carbon Monoxide,2016-12-22,0.28
5,Carbon Monoxide,2016-12-23,0.11
5,Carbon Monoxide,2016-12-24,0.08
5,Carbon Monoxide,2016-12-25,0.11
5,Carbon Monoxide,2016-12-26,0.21
5,Carbon Monoxide,2016-12-27,0.24
5,Carbon Monoxide,2016-12-28,0.19
5,Carbon Monoxide,2016-12-29,0.35
5,Carbon Monoxide,2016-12-30,0.34
5,Carbon Monoxide,2016-12-31,0.14
6,Max Temp,2016-01-01,10.1
6,Max Temp,2016-01-02,11.5
6,Max Temp,2016-01-03,10.6
6,Max Temp,2016-01-04,9.7
6,Max Temp,2016-01-05,10.8
6,Max Temp,2016-01-06,10.1
6,Max Temp,2016-01-07,8.8
6,Max Temp,2016-01-08,10.3
6,Max Temp,2016-01-09,9.9
6,Max Temp,2016-01-10,6.9
6,Max Temp,2016-01-11,7.4
6,Max Temp,2016-01-12,7.9
6,Max Temp,2016-01-13,7.6
6,Max Temp,2016-01-14,6.7
6,Max Temp,2016-01-15,5.5
6,Max Temp,2016-01-16,5.1
6,Max Temp,2016-01-17,6.2
6,Max Temp,2016-01-18,5.8
6,Max Temp,2016-01-19,5.6
6,Max Temp,2016-01-20,4.6
6,Max Temp,2016-01-21,7.9
6,Max Temp,2016-01-22,12.9
6,Max Temp,2016-01-23,11.6
6,Max Temp,2016-01-24,14.2
6,Max Temp,2016-01-25,14.5
6,Max Temp,2016-01-26,12
6,Max Temp,2016-01-27,13.3
6,Max Temp,2016-01-28,10.4
6,Max Temp,2016-01-29,12
6,Max Temp,2016-01-30,8.8
6,Max Temp,2016-01-31,11.6
6,Max Temp,2016-02-01,13.4
6,Max Temp,2016-02-02,9.5
6,Max Temp,2016-02-03,9.7
6,Max Temp,2016-02-04,12.3
6,Max Temp,2016-02-05,11.1
6,Max Temp,2016-02-06,10.9
6,Max Temp,2016-02-07,10.8
6,Max Temp,2016-02-08,9.3
6,Max Temp,2016-02-09,8.1
6,Max Temp,2016-02-10,10.1
6,Max Temp,2016-02-11,9.4
6,Max Temp,2016-02-12,8.3
6,Max Temp,2016-02-13,4.8
6,Max Temp,2016-02-14,7.4
6,Max Temp,2016-02-15,7
6,Max Temp,2016-02-16,8.8
6,Max Temp,2016-02-17,7.3
6,Max Temp,2016-02-18,9
6,Max Temp,2016-02-19,9.9
6,Max Temp,2016-02-20,10.7
6,Max Temp,2016-02-21,11.4
6,Max Temp,2016-02-22,9.9
6,Max Temp,2016-02-23,10.9
6,Max Temp,2016-02-24,8
6,Max Temp,2016-02-25,8.2
6,Max Temp,2016-02-26,9.1
6,Max Temp,2016-02-27,7.6
6,Max Temp,2016-02-28,7.7
6,Max Temp,2016-02-29,6.9
6,Max Temp,2016-03-01,10.4
6,Max Temp,2016-03-02,8.8
6,Max Temp,2016-03-03,9.9
6,Max Temp,2016-03-04,7.6
6,Max Temp,2016-03-05,9.5
6,Max Temp,2016-03-06,6.7
6,Max Temp,2016-03-07,9.7
6,Max Temp,2016-03-08,8.8
6,Max Temp,2016-03-09,8.6
6,Max Temp,2016-03-10,10.5
6,Max Temp,2016-03-11,11.1
6,Max Temp,2016-03-12,12.2
6,Max Temp,2016-03-13,12.5
6,Max Temp,2016-03-14,11.6
6,Max Temp,2016-03-15,12.4
6,Max Temp,2016-03-16,12.3
6,Max Temp,2016-03-17,11.8
6,Max Temp,2016-03-18,7.1
6,Max Temp,2016-03-19,8.2
6,Max Temp,2016-03-20,8.8
6,Max Temp,2016-03-21,13.9
6,Max Temp,2016-03-22,9.6
6,Max Temp,2016-03-23,12.5
6,Max Temp,2016-03-24,10.5
6,Max Temp,2016-03-25,14
6,Max Temp,2016-03-26,13.1
6,Max Temp,2016-03-27,12.4
6,Max Temp,2016-03-28,11.2
6,Max Temp,2016-03-29,10.4
6,Max Temp,2016-03-30,11.7
6,Max Temp,2016-03-31,13.5
6,Max Temp,2016-04-01,11.2
6,Max Temp,2016-04-02,13.9
6,Max Temp,2016-04-03,12.9
6,Max Temp,2016-04-04,13.1
6,Max Temp,2016-04-05,14.2
6,Max Temp,2016-04-06,11.9
6,Max Temp,2016-04-07,12.6
6,Max Temp,2016-04-08,12.6
6,Max Temp,2016-04-09,10.4
6,Max Temp,2016-04-10,13.1
6,Max Temp,2016-04-11,12.3
6,Max Temp,2016-04-12,15.7
6,Max Temp,2016-04-13,16.9
6,Max Temp,2016-04-14,16.5
6,Max Temp,2016-04-15,13.3
6,Max Temp,2016-04-16,11.4
6,Max Temp,2016-04-17,12.6
6,Max Temp,2016-04-18,12.4
6,Max Temp,2016-04-19,15.2
6,Max Temp,2016-04-20,17.2
6,Max Temp,2016-04-21,15.2
6,Max Temp,2016-04-22,10.1
6,Max Temp,2016-04-23,13.4
6,Max Temp,2016-04-24,14.9
6,Max Temp,2016-04-25,13.7
6,Max Temp,2016-04-26,11.6
6,Max Temp,2016-04-27,10.3
6,Max Temp,2016-04-28,12.2
6,Max Temp,2016-04-29,11.3
6,Max Temp,2016-04-30,13.6
6,Max Temp,2016-05-01,13.2
6,Max Temp,2016-05-02,13.9
6,Max Temp,2016-05-03,14.5
6,Max Temp,2016-05-04,16.9
6,Max Temp,2016-05-05,20.3
6,Max Temp,2016-05-06,20.8
6,Max Temp,2016-05-07,22
6,Max Temp,2016-05-08,24.8
6,Max Temp,2016-05-09,20.6
6,Max Temp,2016-05-10,16.1
6,Max Temp,2016-05-11,16.3
6,Max Temp,2016-05-12,23.3
6,Max Temp,2016-05-13,19.9
6,Max Temp,2016-05-14,15.5
6,Max Temp,2016-05-15,17.4
6,Max Temp,2016-05-16,18.2
6,Max Temp,2016-05-17,16.7
6,Max Temp,2016-05-18,16.6
6,Max Temp,2016-05-19,16.7
6,Max Temp,2016-05-20,17.7
6,Max Temp,2016-05-21,16.7
6,Max Temp,2016-05-22,16.9
6,Max Temp,2016-05-23,17
6,Max Temp,2016-05-24,18.8
6,Max Temp,2016-05-25,13.7
6,Max Temp,2016-05-26,19
6,Max Temp,2016-05-27,20.6
6,Max Temp,2016-05-28,21.5
6,Max Temp,2016-05-29,21.9
6,Max Temp,2016-05-30,21.3
6,Max Temp,2016-05-31,23.5
6,Max Temp,2016-06-01,18.7
6,Max Temp,2016-06-02,19.6
6,Max Temp,2016-06-03,20.2
6,Max Temp,2016-06-04,21.5
6,Max Temp,2016-06-05,24.3
6,Max Temp,2016-06-06,25.6
6,Max Temp,2016-06-07,22.5
6,Max Temp,2016-06-08,24.4
6,Max Temp,2016-06-09,21.5
6,Max Temp,2016-06-10,20.7
6,Max Temp,2016-06-11,20.6
6,Max Temp,2016-06-12,20
6,Max Temp,2016-06-13,18.8
6,Max Temp,2016-06-14,16.5
6,Max Temp,2016-06-15,17.9
6,Max Temp,2016-06-16,19.6
6,Max Temp,2016-06-17,19.5
6,Max Temp,2016-06-18,18.1
6,Max Temp,2016-06-19,17.1
6,Max Temp,2016-06-20,19.6
6,Max Temp,2016-06-21,20.2
6,Max Temp,2016-06-22,20.2
6,Max Temp,2016-06-23,21.6
6,Max Temp,2016-06-24,19.4
6,Max Temp,2016-06-25,20.3
6,Max Temp,2016-06-26,15.9
6,Max Temp,2016-06-27,19.1
6,Max Temp,2016-06-28,17
6,Max Temp,2016-06-29,16.2
6,Max Temp,2016-06-30,18.6
6,Max Temp,2016-07-01,17.5
6,Max Temp,2016-07-02,18.3
6,Max Temp,2016-07-03,20.9
6,Max Temp,2016-07-04,19
6,Max Temp,2016-07-05,20.6
6,Max Temp,2016-07-06,20
6,Max Temp,2016-07-07,20.7
6,Max Temp,2016-07-08,19.9
6,Max Temp,2016-07-09,24.3
6,Max Temp,2016-07-10,21.7
6,Max Temp,2016-07-11,19.5
6,Max Temp,2016-07-12,19.8
6,Max Temp,2016-07-13,18.8
6,Max Temp,2016-07-14,20.4
6,Max Temp,2016-07-15,17.7
6,Max Temp,2016-07-16,17.9
6,Max Temp,2016-07-17,21.2
6,Max Temp,2016-07-18,28.7
6,Max Temp,2016-07-19,32.4
6,Max Temp,2016-07-20,24.3
6,Max Temp,2016-07-21,21.5
