typeId,typeName,date,percent
4,Sulphur Dioxide,2016-05-22,11.11
4,Sulphur Dioxide,2016-05-23,-44.44
4,Sulphur Dioxide,2016-05-24,11.11
4,Sulphur Dioxide,2016-05-25,-44.44
4,Sulphur Dioxide,2016-05-26,-44.44
4,Sulphur Dioxide,2016-05-27,-44.44
4,Sulphur Dioxide,2016-05-28,11.11
4,Sulphur Dioxide,2016-05-29,11.11
4,Sulphur Dioxide,2016-05-30,11.11
4,Sulphur Dioxide,2016-05-31,-44.44
4,Sulphur Dioxide,2016-06-01,-44.44
4,Sulphur Dioxide,2016-06-02,11.11
4,Sulphur Dioxide,2016-06-03,11.11
4,Sulphur Dioxide,2016-06-04,66.67
4,Sulphur Dioxide,2016-06-05,11.11
4,Sulphur Dioxide,2016-06-06,-44.44
4,Sulphur Dioxide,2016-06-07,11.11
4,Sulphur Dioxide,2016-06-08,11.11
4,Sulphur Dioxide,2016-06-09,-44.44
4,Sulphur Dioxide,2016-06-10,-44.44
4,Sulphur Dioxide,2016-06-11,-44.44
4,Sulphur Dioxide,2016-06-12,-44.44
4,Sulphur Dioxide,2016-06-13,11.11
4,Sulphur Dioxide,2016-06-14,-44.44
4,Sulphur Dioxide,2016-06-15,122.22
4,Sulphur Dioxide,2016-06-16,66.67
4,Sulphur Dioxide,2016-06-17,-44.44
4,Sulphur Dioxide,2016-06-18,-44.44
4,Sulphur Dioxide,2016-06-19,11.11
4,Sulphur Dioxide,2016-06-20,66.67
4,Sulphur Dioxide,2016-06-21,11.11
4,Sulphur Dioxide,2016-06-22,66.67
4,Sulphur Dioxide,2016-06-23,66.67
4,Sulphur Dioxide,2016-06-24,66.67
4,Sulphur Dioxide,2016-06-25,-44.44
4,Sulphur Dioxide,2016-06-26,11.11
4,Sulphur Dioxide,2016-06-27,11.11
4,Sulphur Dioxide,2016-06-28,11.11
4,Sulphur Dioxide,2016-06-29,11.11
4,Sulphur Dioxide,2016-06-30,-44.44
4,Sulphur Dioxide,2016-07-01,-44.44
4,Sulphur Dioxide,2016-07-02,-44.44
4,Sulphur Dioxide,2016-07-03,-44.44
4,Sulphur Dioxide,2016-07-04,-44.44
4,Sulphur Dioxide,2016-07-05,-44.44
4,Sulphur Dioxide,2016-07-06,-44.44
4,Sulphur Dioxide,2016-07-07,-44.44
4,Sulphur Dioxide,2016-07-08,-44.44
4,Sulphur Dioxide,2016-07-09,-44.44
4,Sulphur Dioxide,2016-07-10,-44.44
4,Sulphur Dioxide,2016-07-11,-44.44
4,Sulphur Dioxide,2016-07-12,-44.44
4,Sulphur Dioxide,2016-07-13,-44.44
4,Sulphur Dioxide,2016-07-14,-44.44
4,Sulphur Dioxide,2016-07-15,-44.44
4,Sulphur Dioxide,2016-07-16,-100.00
4,Sulphur Dioxide,2016-07-17,-44.44
4,Sulphur Dioxide,2016-07-18,-44.44
4,Sulphur Dioxide,2016-07-19,-44.44
4,Sulphur Dioxide,2016-07-20,-44.44
4,Sulphur Dioxide,2016-07-21,-44.44
4,Sulphur Dioxide,2016-07-22,-44.44
4,Sulphur Dioxide,2016-07-23,-44.44
4,Sulphur Dioxide,2016-07-24,-44.44
4,Sulphur Dioxide,2016-07-25,-44.44
4,Sulphur Dioxide,2016-07-26,-44.44
4,Sulphur Dioxide,2016-07-27,-44.44
4,Sulphur Dioxide,2016-07-28,-44.44
4,Sulphur Dioxide,2016-07-29,-44.44
4,Sulphur Dioxide,2016-07-30,-44.44
4,Sulphur Dioxide,2016-07-31,11.11
4,Sulphur Dioxide,2016-08-01,0.00
4,Sulphur Dioxide,2016-08-02,0.00
4,Sulphur Dioxide,2016-08-03,-44.44
4,Sulphur Dioxide,2016-08-04,-44.44
4,Sulphur Dioxide,2016-08-05,11.11
4,Sulphur Dioxide,2016-08-06,-44.44
4,Sulphur Dioxide,2016-08-07,-44.44
4,Sulphur Dioxide,2016-08-08,11.11
4,Sulphur Dioxide,2016-08-09,-44.44
4,Sulphur Dioxide,2016-08-10,11.11
4,Sulphur Dioxide,2016-08-11,11.11
4,Sulphur Dioxide,2016-08-12,-44.44
4,Sulphur Dioxide,2016-08-13,-44.44
4,Sulphur Dioxide,2016-08-14,-44.44
4,Sulphur Dioxide,2016-08-15,11.11
4,Sulphur Dioxide,2016-08-16,66.67
4,Sulphur Dioxide,2016-08-17,11.11
4,Sulphur Dioxide,2016-08-18,-44.44
4,Sulphur Dioxide,2016-08-19,11.11
4,Sulphur Dioxide,2016-08-20,11.11
4,Sulphur Dioxide,2016-08-21,-44.44
4,Sulphur Dioxide,2016-08-22,-44.44
4,Sulphur Dioxide,2016-08-23,-44.44
4,Sulphur Dioxide,2016-08-24,-44.44
4,Sulphur Dioxide,2016-08-25,-44.44
4,Sulphur Dioxide,2016-08-26,11.11
4,Sulphur Dioxide,2016-08-27,-44.44
4,Sulphur Dioxide,2016-08-28,-44.44
4,Sulphur Dioxide,2016-08-29,-44.44
4,Sulphur Dioxide,2016-08-30,11.11
4,Sulphur Dioxide,2016-08-31,-44.44
4,Sulphur Dioxide,2016-09-01,-44.44
4,Sulphur Dioxide,2016-09-02,-44.44
4,Sulphur Dioxide,2016-09-03,-44.44
4,Sulphur Dioxide,2016-09-04,-44.44
4,Sulphur Dioxide,2016-09-05,11.11
4,Sulphur Dioxide,2016-09-06,11.11
4,Sulphur Dioxide,2016-09-07,0.00
4,Sulphur Dioxide,2016-09-08,0.00
4,Sulphur Dioxide,2016-09-09,11.11
4,Sulphur Dioxide,2016-09-10,-44.44
4,Sulphur Dioxide,2016-09-11,-44.44
4,Sulphur Dioxide,2016-09-12,-44.44
4,Sulphur Dioxide,2016-09-13,11.11
4,Sulphur Dioxide,2016-09-14,11.11
4,Sulphur Dioxide,2016-09-15,11.11
4,Sulphur Dioxide,2016-09-16,11.11
4,Sulphur Dioxide,2016-09-17,-44.44
4,Sulphur Dioxide,2016-09-18,66.67
4,Sulphur Dioxide,2016-09-19,-44.44
4,Sulphur Dioxide,2016-09-20,11.11
4,Sulphur Dioxide,2016-09-21,-44.44
4,Sulphur Dioxide,2016-09-22,-44.44
4,Sulphur Dioxide,2016-09-23,-44.44
4,Sulphur Dioxide,2016-09-24,11.11
4,Sulphur Dioxide,2016-09-25,11.11
4,Sulphur Dioxide,2016-09-26,-44.44
4,Sulphur Dioxide,2016-09-27,11.11
4,Sulphur Dioxide,2016-09-28,-44.44
4,Sulphur Dioxide,2016-09-29,-44.44
4,Sulphur Dioxide,2016-09-30,-44.44
4,Sulphur Dioxide,2016-10-01,11.11
4,Sulphur Dioxide,2016-10-02,11.11
4,Sulphur Dioxide,2016-10-03,-44.44
4,Sulphur Dioxide,2016-10-04,-44.44
4,Sulphur Dioxide,2016-10-05,11.11
4,Sulphur Dioxide,2016-10-06,11.11
4,Sulphur Dioxide,2016-10-07,11.11
4,Sulphur Dioxide,2016-10-08,-44.44
4,Sulphur Dioxide,2016-10-09,-44.44
4,Sulphur Dioxide,2016-10-10,11.11
4,Sulphur Dioxide,2016-10-11,-44.44
4,Sulphur Dioxide,2016-10-12,-44.44
4,Sulphur Dioxide,2016-10-13,66.67
4,Sulphur Dioxide,2016-10-14,11.11
4,Sulphur Dioxide,2016-10-15,66.67
4,Sulphur Dioxide,2016-10-16,11.11
4,Sulphur Dioxide,2016-10-17,66.67
4,Sulphur Dioxide,2016-10-18,11.11
4,Sulphur Dioxide,2016-10-19,-44.44
4,Sulphur Dioxide,2016-10-20,11.11
4,Sulphur Dioxide,2016-10-21,66.67
4,Sulphur Dioxide,2016-10-22,-44.44
4,Sulphur Dioxide,2016-10-23,-44.44
4,Sulphur Dioxide,2016-10-24,11.11
4,Sulphur Dioxide,2016-10-25,11.11
4,Sulphur Dioxide,2016-10-26,-44.44
4,Sulphur Dioxide,2016-10-27,-44.44
4,Sulphur Dioxide,2016-10-28,-44.44
4,Sulphur Dioxide,2016-10-29,-44.44
4,Sulphur Dioxide,2016-10-30,11.11
4,Sulphur Dioxide,2016-10-31,122.22
4,Sulphur Dioxide,2016-11-01,11.11
4,Sulphur Dioxide,2016-11-02,66.67
4,Sulphur Dioxide,2016-11-03,11.11
4,Sulphur Dioxide,2016-11-04,11.11
4,Sulphur Dioxide,2016-11-05,11.11
4,Sulphur Dioxide,2016-11-06,11.11
4,Sulphur Dioxide,2016-11-07,-44.44
4,Sulphur Dioxide,2016-11-08,66.67
4,Sulphur Dioxide,2016-11-09,11.11
4,Sulphur Dioxide,2016-11-10,122.22
4,Sulphur Dioxide,2016-11-11,11.11
4,Sulphur Dioxide,2016-11-12,11.11
4,Sulphur Dioxide,2016-11-13,-44.44
4,Sulphur Dioxide,2016-11-14,-44.44
4,Sulphur Dioxide,2016-11-15,11.11
4,Sulphur Dioxide,2016-11-16,11.11
4,Sulphur Dioxide,2016-11-17,66.67
4,Sulphur Dioxide,2016-11-18,11.11
4,Sulphur Dioxide,2016-11-19,66.67
4,Sulphur Dioxide,2016-11-20,11.11
4,Sulphur Dioxide,2016-11-21,66.67
4,Sulphur Dioxide,2016-11-22,122.22
4,Sulphur Dioxide,2016-11-23,11.11
4,Sulphur Dioxide,2016-11-24,-44.44
4,Sulphur Dioxide,2016-11-25,-44.44
4,Sulphur Dioxide,2016-11-26,-44.44
4,Sulphur Dioxide,2016-11-27,-44.44
4,Sulphur Dioxide,2016-11-28,11.11
4,Sulphur Dioxide,2016-11-29,66.67
4,Sulphur Dioxide,2016-11-30,233.33
4,Sulphur Dioxide,2016-12-01,66.67
4,Sulphur Dioxide,2016-12-02,122.22
4,Sulphur Dioxide,2016-12-03,-44.44
4,Sulphur Dioxide,2016-12-04,11.11
4,Sulphur Dioxide,2016-12-05,11.11
4,Sulphur Dioxide,2016-12-06,66.67
4,Sulphur Dioxide,2016-12-07,-44.44
4,Sulphur Dioxide,2016-12-08,-44.44
4,Sulphur Dioxide,2016-12-09,11.11
4,Sulphur Dioxide,2016-12-10,11.11
4,Sulphur Dioxide,2016-12-11,11.11
4,Sulphur Dioxide,2016-12-12,11.11
4,Sulphur Dioxide,2016-12-13,11.11
4,Sulphur Dioxide,2016-12-14,-44.44
4,Sulphur Dioxide,2016-12-15,11.11
4,Sulphur Dioxide,2016-12-16,11.11
4,Sulphur Dioxide,2016-12-17,122.22
4,Sulphur Dioxide,2016-12-18,11.11
4,Sulphur Dioxide,2016-12-19,66.67
4,Sulphur Dioxide,2016-12-20,11.11
4,Sulphur Dioxide,2016-12-21,11.11
4,Sulphur Dioxide,2016-12-22,122.22
4,Sulphur Dioxide,2016-12-23,66.67
4,Sulphur Dioxide,2016-12-24,-44.44
4,Sulphur Dioxide,2016-12-25,11.11
4,Sulphur Dioxide,2016-12-26,66.67
4,Sulphur Dioxide,2016-12-27,11.11
4,Sulphur Dioxide,2016-12-28,66.67
4,Sulphur Dioxide,2016-12-29,233.33
4,Sulphur Dioxide,2016-12-30,11.11
4,Sulphur Dioxide,2016-12-31,11.11
5,Carbon Monoxide,2016-01-01,0.01
5,Carbon Monoxide,2016-01-02,0.01
5,Carbon Monoxide,2016-01-03,-18.18
5,Carbon Monoxide,2016-01-04,-9.09
5,Carbon Monoxide,2016-01-05,45.45
5,Carbon Monoxide,2016-01-06,63.64
5,Carbon Monoxide,2016-01-07,27.27
5,Carbon Monoxide,2016-01-08,27.27
5,Carbon Monoxide,2016-01-09,-9.09
5,Carbon Monoxide,2016-01-10,-9.09
5,Carbon Monoxide,2016-01-11,136.36
5,Carbon Monoxide,2016-01-12,-9.09
5,Carbon Monoxide,2016-01-13,63.64
5,Carbon Monoxide,2016-01-14,27.27
5,Carbon Monoxide,2016-01-15,-9.09
5,Carbon Monoxide,2016-01-16,254.55
5,Carbon Monoxide,2016-01-17,227.27
5,Carbon Monoxide,2016-01-18,18.18
5,Carbon Monoxide,2016-01-19,181.82
5,Carbon Monoxide,2016-01-20,236.36
5,Carbon Monoxide,2016-01-21,90.91
5,Carbon Monoxide,2016-01-22,27.27
5,Carbon Monoxide,2016-01-23,18.18
5,Carbon Monoxide,2016-01-24,0.01
5,Carbon Monoxide,2016-01-25,-9.09
5,Carbon Monoxide,2016-01-26,-36.36
5,Carbon Monoxide,2016-01-27,-18.18
5,Carbon Monoxide,2016-01-28,0.01
5,Carbon Monoxide,2016-01-29,-36.36
5,Carbon Monoxide,2016-01-30,-27.27
5,Carbon Monoxide,2016-01-31,-36.36
5,Carbon Monoxide,2016-02-01,-45.45
5,Carbon Monoxide,2016-02-02,-27.27
5,Carbon Monoxide,2016-02-03,0.00
5,Carbon Monoxide,2016-02-04,0.00
5,Carbon Monoxide,2016-02-05,-36.36
5,Carbon Monoxide,2016-02-06,0.00
5,Carbon Monoxide,2016-02-07,-18.18
5,Carbon Monoxide,2016-02-08,-45.45
5,Carbon Monoxide,2016-02-09,18.18
5,Carbon Monoxide,2016-02-10,54.55
5,Carbon Monoxide,2016-02-11,136.36
5,Carbon Monoxide,2016-02-12,18.18
5,Carbon Monoxide,2016-02-13,63.64
5,Carbon Monoxide,2016-02-14,9.09
5,Carbon Monoxide,2016-02-15,45.45
5,Carbon Monoxide,2016-02-16,100.00
5,Carbon Monoxide,2016-02-17,27.27
5,Carbon Monoxide,2016-02-18,72.73
5,Carbon Monoxide,2016-02-19,36.36
5,Carbon Monoxide,2016-02-20,-36.36
5,Carbon Monoxide,2016-02-21,-45.45
5,Carbon Monoxide,2016-02-22,0.01
5,Carbon Monoxide,2016-02-23,54.55
5,Carbon Monoxide,2016-02-24,45.45
5,Carbon Monoxide,2016-02-25,81.82
5,Carbon Monoxide,2016-02-26,27.27
5,Carbon Monoxide,2016-02-27,9.09
5,Carbon Monoxide,2016-02-28,0.01
5,Carbon Monoxide,2016-02-29,18.18
5,Carbon Monoxide,2016-03-01,-36.36
5,Carbon Monoxide,2016-03-02,-36.36
5,Carbon Monoxide,2016-03-03,-27.27
5,Carbon Monoxide,2016-03-04,27.27
5,Carbon Monoxide,2016-03-05,-18.18
5,Carbon Monoxide,2016-03-06,-9.09
5,Carbon Monoxide,2016-03-07,9.09
5,Carbon Monoxide,2016-03-08,63.64
5,Carbon Monoxide,2016-03-09,-45.45
5,Carbon Monoxide,2016-03-10,45.45
5,Carbon Monoxide,2016-03-11,172.73
5,Carbon Monoxide,2016-03-12,118.18
5,Carbon Monoxide,2016-03-13,63.64
5,Carbon Monoxide,2016-03-14,-27.27
5,Carbon Monoxide,2016-03-15,-9.09
5,Carbon Monoxide,2016-03-16,-54.55
5,Carbon Monoxide,2016-03-17,9.09
5,Carbon Monoxide,2016-03-18,63.64
5,Carbon Monoxide,2016-03-19,-36.36
5,Carbon Monoxide,2016-03-20,18.18
5,Carbon Monoxide,2016-03-21,27.27
5,Carbon Monoxide,2016-03-22,0.01
5,Carbon Monoxide,2016-03-23,36.36
5,Carbon Monoxide,2016-03-24,-18.18
5,Carbon Monoxide,2016-03-25,-18.18
5,Carbon Monoxide,2016-03-26,-45.45
5,Carbon Monoxide,2016-03-27,-54.55
5,Carbon Monoxide,2016-03-28,-45.45
5,Carbon Monoxide,2016-03-29,-36.36
5,Carbon Monoxide,2016-03-30,-9.09
5,Carbon Monoxide,2016-03-31,27.27
5,Carbon Monoxide,2016-04-01,18.18
5,Carbon Monoxide,2016-04-02,-9.09
5,Carbon Monoxide,2016-04-03,18.18
5,Carbon Monoxide,2016-04-04,9.09
5,Carbon Monoxide,2016-04-05,0.01
5,Carbon Monoxide,2016-04-06,-45.45
5,Carbon Monoxide,2016-04-07,-18.18
5,Carbon Monoxide,2016-04-08,0.01
5,Carbon Monoxide,2016-04-09,-27.27
5,Carbon Monoxide,2016-04-10,-18.18
5,Carbon Monoxide,2016-04-11,90.91
5,Carbon Monoxide,2016-04-12,100.00
5,Carbon Monoxide,2016-04-13,54.55
5,Carbon Monoxide,2016-04-14,-9.09
5,Carbon Monoxide,2016-04-15,-9.09
5,Carbon Monoxide,2016-04-16,-36.36
5,Carbon Monoxide,2016-04-17,-18.18
5,Carbon Monoxide,2016-04-18,36.36
5,Carbon Monoxide,2016-04-19,9.09
5,Carbon Monoxide,2016-04-20,-9.09
5,Carbon Monoxide,2016-04-21,27.27
5,Carbon Monoxide,2016-04-22,9.09
5,Carbon Monoxide,2016-04-23,-27.27
5,Carbon Monoxide,2016-04-24,-36.36
5,Carbon Monoxide,2016-04-25,-36.36
5,Carbon Monoxide,2016-04-26,-9.09
5,Carbon Monoxide,2016-04-27,-18.18
5,Carbon Monoxide,2016-04-28,-9.09
5,Carbon Monoxide,2016-04-29,-18.18
5,Carbon Monoxide,2016-04-30,-9.09
5,Carbon Monoxide,2016-05-01,27.27
5,Carbon Monoxide,2016-05-02,-27.27
5,Carbon Monoxide,2016-05-03,9.09
5,Carbon Monoxide,2016-05-04,18.18
5,Carbon Monoxide,2016-05-05,-18.18
5,Carbon Monoxide,2016-05-06,45.45
5,Carbon Monoxide,2016-05-07,36.36
5,Carbon Monoxide,2016-05-08,-9.09
5,Carbon Monoxide,2016-05-09,45.45
5,Carbon Monoxide,2016-05-10,90.91
5,Carbon Monoxide,2016-05-11,81.82
5,Carbon Monoxide,2016-05-12,18.18
5,Carbon Monoxide,2016-05-13,-27.27
5,Carbon Monoxide,2016-05-14,-54.55
5,Carbon Monoxide,2016-05-15,-9.09
5,Carbon Monoxide,2016-05-16,-27.27
5,Carbon Monoxide,2016-05-17,-9.09
5,Carbon Monoxide,2016-05-18,-45.45
5,Carbon Monoxide,2016-05-19,-27.27
5,Carbon Monoxide,2016-05-20,-27.27
5,Carbon Monoxide,2016-05-21,0.01
5,Carbon Monoxide,2016-05-22,-27.27
5,Carbon Monoxide,2016-05-23,-36.36
5,Carbon Monoxide,2016-05-24,-36.36
5,Carbon Monoxide,2016-05-25,-9.09
5,Carbon Monoxide,2016-05-26,0.01
5,Carbon Monoxide,2016-05-27,18.18
5,Carbon Monoxide,2016-05-28,0.01
5,Carbon Monoxide,2016-05-29,-18.18
5,Carbon Monoxide,2016-05-30,-18.18
5,Carbon Monoxide,2016-05-31,-54.55
5,Carbon Monoxide,2016-06-01,-18.18
5,Carbon Monoxide,2016-06-02,-54.55
5,Carbon Monoxide,2016-06-03,-27.27
5,Carbon Monoxide,2016-06-04,54.55
5,Carbon Monoxide,2016-06-05,0.01
5,Carbon Monoxide,2016-06-06,-9.09
5,Carbon Monoxide,2016-06-07,63.64
5,Carbon Monoxide,2016-06-08,18.18
5,Carbon Monoxide,2016-06-09,0.01
5,Carbon Monoxide,2016-06-10,-9.09
5,Carbon Monoxide,2016-06-11,-18.18
5,Carbon Monoxide,2016-06-12,-72.73
5,Carbon Monoxide,2016-06-13,-36.36
5,Carbon Monoxide,2016-06-14,-72.73
5,Carbon Monoxide,2016-06-15,-18.18
5,Carbon Monoxide,2016-06-16,-54.55
5,Carbon Monoxide,2016-06-17,-18.18
5,Carbon Monoxide,2016-06-18,-36.36
5,Carbon Monoxide,2016-06-19,-36.36
5,Carbon Monoxide,2016-06-20,-45.45
5,Carbon Monoxide,2016-06-21,-63.64
5,Carbon Monoxide,2016-06-22,9.09
5,Carbon Monoxide,2016-06-23,-45.45
5,Carbon Monoxide,2016-06-24,-27.27
5,Carbon Monoxide,2016-06-25,-27.27
5,Carbon Monoxide,2016-06-26,18.18
5,Carbon Monoxide,2016-06-27,-27.27
5,Carbon Monoxide,2016-06-28,9.09
5,Carbon Monoxide,2016-06-29,-9.09
5,Carbon Monoxide,2016-06-30,-27.27
5,Carbon Monoxide,2016-07-01,-45.45
5,Carbon Monoxide,2016-07-02,-54.55
5,Carbon Monoxide,2016-07-03,-45.45
5,Carbon Monoxide,2016-07-04,-36.36
5,Carbon Monoxide,2016-07-05,-54.55
5,Carbon Monoxide,2016-07-06,-54.55
5,Carbon Monoxide,2016-07-07,-54.55
5,Carbon Monoxide,2016-07-08,-27.27
5,Carbon Monoxide,2016-07-09,-45.45
5,Carbon Monoxide,2016-07-10,-54.55
5,Carbon Monoxide,2016-07-11,-45.45
5,Carbon Monoxide,2016-07-12,-45.45
5,Carbon Monoxide,2016-07-13,-45.45
5,Carbon Monoxide,2016-07-14,-45.45
5,Carbon Monoxide,2016-07-15,-27.27
5,Carbon Monoxide,2016-07-16,-54.55
5,Carbon Monoxide,2016-07-17,-27.27
5,Carbon Monoxide,2016-07-18,63.64
5,Carbon Monoxide,2016-07-19,-36.36
5,Carbon Monoxide,2016-07-20,-36.36
5,Carbon Monoxide,2016-07-21,-36.36
5,Carbon Monoxide,2016-07-22,-36.36
5,Carbon Monoxide,2016-07-23,27.27
5,Carbon Monoxide,2016-07-24,-45.45
5,Carbon Monoxide,2016-07-25,-45.45
5,Carbon Monoxide,2016-07-26,-36.36
5,Carbon Monoxide,2016-07-27,-18.18
5,Carbon Monoxide,2016-07-28,-27.27
5,Carbon Monoxide,2016-07-29,-36.36
5,Carbon Monoxide,2016-07-30,-54.55
5,Carbon Monoxide,2016-07-31,-27.27
5,Carbon Monoxide,2016-08-01,0.00
5,Carbon Monoxide,2016-08-02,0.00
5,Carbon Monoxide,2016-08-03,-36.36
5,Carbon Monoxide,2016-08-04,-45.45
5,Carbon Monoxide,2016-08-05,-18.18
5,Carbon Monoxide,2016-08-06,-45.45
5,Carbon Monoxide,2016-08-07,-54.55
5,Carbon Monoxide,2016-08-08,-27.27
5,Carbon Monoxide,2016-08-09,-45.45
5,Carbon Monoxide,2016-08-10,-9.09
5,Carbon Monoxide,2016-08-11,-9.09
5,Carbon Monoxide,2016-08-12,-54.55
5,Carbon Monoxide,2016-08-13,-36.36
5,Carbon Monoxide,2016-08-14,-45.45
5,Carbon Monoxide,2016-08-15,-18.18
5,Carbon Monoxide,2016-08-16,-36.36
5,Carbon Monoxide,2016-08-17,-9.09
5,Carbon Monoxide,2016-08-18,-9.09
5,Carbon Monoxide,2016-08-19,-27.27
5,Carbon Monoxide,2016-08-20,-54.55
5,Carbon Monoxide,2016-08-21,-45.45
5,Carbon Monoxide,2016-08-22,-45.45
5,Carbon Monoxide,2016-08-23,-36.36
5,Carbon Monoxide,2016-08-24,-27.27
5,Carbon Monoxide,2016-08-25,18.18
5,Carbon Monoxide,2016-08-26,9.09
5,Carbon Monoxide,2016-08-27,27.27
5,Carbon Monoxide,2016-08-28,-36.36
5,Carbon Monoxide,2016-08-29,-27.27
5,Carbon Monoxide,2016-08-30,0.01
5,Carbon Monoxide,2016-08-31,-27.27
5,Carbon Monoxide,2016-09-01,-45.45
5,Carbon Monoxide,2016-09-02,-45.45
5,Carbon Monoxide,2016-09-03,-27.27
5,Carbon Monoxide,2016-09-04,-54.55
5,Carbon Monoxide,2016-09-05,-18.18
5,Carbon Monoxide,2016-09-06,-45.45
5,Carbon Monoxide,2016-09-07,0.00
5,Carbon Monoxide,2016-09-08,0.00
5,Carbon Monoxide,2016-09-09,-36.36
5,Carbon Monoxide,2016-09-10,-18.18
5,Carbon Monoxide,2016-09-11,-36.36
5,Carbon Monoxide,2016-09-12,-27.27
5,Carbon Monoxide,2016-09-13,-27.27
5,Carbon Monoxide,2016-09-14,-9.09
5,Carbon Monoxide,2016-09-15,0.01
5,Carbon Monoxide,2016-09-16,-45.45
5,Carbon Monoxide,2016-09-17,-18.18
5,Carbon Monoxide,2016-09-18,-36.36
5,Carbon Monoxide,2016-09-19,-27.27
5,Carbon Monoxide,2016-09-20,0.01
5,Carbon Monoxide,2016-09-21,18.18
5,Carbon Monoxide,2016-09-22,0.01
5,Carbon Monoxide,2016-09-23,-18.18
5,Carbon Monoxide,2016-09-24,-18.18
5,Carbon Monoxide,2016-09-25,-45.45
5,Carbon Monoxide,2016-09-26,-36.36
5,Carbon Monoxide,2016-09-27,-36.36
5,Carbon Monoxide,2016-09-28,-27.27
5,Carbon Monoxide,2016-09-29,-45.45
5,Carbon Monoxide,2016-09-30,9.09
5,Carbon Monoxide,2016-10-01,-9.09
5,Carbon Monoxide,2016-10-02,54.55
5,Carbon Monoxide,2016-10-03,-18.18
5,Carbon Monoxide,2016-10-04,-27.27
5,Carbon Monoxide,2016-10-05,-27.27
5,Carbon Monoxide,2016-10-06,-9.09
5,Carbon Monoxide,2016-10-07,18.18
5,Carbon Monoxide,2016-10-08,-45.45
5,Carbon Monoxide,2016-10-09,-9.09
5,Carbon Monoxide,2016-10-10,9.09
5,Carbon Monoxide,2016-10-11,9.09
5,Carbon Monoxide,2016-10-12,-9.09
5,Carbon Monoxide,2016-10-13,27.27
5,Carbon Monoxide,2016-10-14,18.18
5,Carbon Monoxide,2016-10-15,27.27
5,Carbon Monoxide,2016-10-16,-27.27
5,Carbon Monoxide,2016-10-17,-18.18
5,Carbon Monoxide,2016-10-18,-27.27
5,Carbon Monoxide,2016-10-19,36.36
5,Carbon Monoxide,2016-10-20,54.55
5,Carbon Monoxide,2016-10-21,72.73
5,Carbon Monoxide,2016-10-22,63.64
5,Carbon Monoxide,2016-10-23,-36.36
5,Carbon Monoxide,2016-10-24,18.18
5,Carbon Monoxide,2016-10-25,27.27
5,Carbon Monoxide,2016-10-26,27.27
5,Carbon Monoxide,2016-10-27,27.27
5,Carbon Monoxide,2016-10-28,0.01
5,Carbon Monoxide,2016-10-29,-18.18
5,Carbon Monoxide,2016-10-30,9.09
5,Carbon Monoxide,2016-10-31,100.00
5,Carbon Monoxide,2016-11-01,27.27
5,Carbon Monoxide,2016-11-02,181.82
5,Carbon Monoxide,2016-11-03,81.82
5,Carbon Monoxide,2016-11-04,45.45
5,Carbon Monoxide,2016-11-05,72.73
5,Carbon Monoxide,2016-11-06,0.01
5,Carbon Monoxide,2016-11-07,-9.09
5,Carbon Monoxide,2016-11-08,0.01
5,Carbon Monoxide,2016-11-09,18.18
5,Carbon Monoxide,2016-11-10,81.82
5,Carbon Monoxide,2016-11-11,36.36
5,Carbon Monoxide,2016-11-12,-9.09
5,Carbon Monoxide,2016-11-13,45.45
5,Carbon Monoxide,2016-11-14,-27.27
5,Carbon Monoxide,2016-11-15,-27.27
5,Carbon Monoxide,2016-11-16,18.18
5,Carbon Monoxide,2016-11-17,-18.18
5,Carbon Monoxide,2016-11-18,27.27
5,Carbon Monoxide,2016-11-19,54.55
5,Carbon Monoxide,2016-11-20,9.09
5,Carbon Monoxide,2016-11-21,18.18
5,Carbon Monoxide,2016-11-22,45.45
5,Carbon Monoxide,2016-11-23,-27.27
5,Carbon Monoxide,2016-11-24,-18.18
5,Carbon Monoxide,2016-11-25,36.36
5,Carbon Monoxide,2016-11-26,0.01
5,Carbon Monoxide,2016-11-27,0.01
5,Carbon Monoxide,2016-11-28,27.27
5,Carbon Monoxide,2016-11-29,45.45
5,Carbon Monoxide,2016-11-30,345.45
5,Carbon Monoxide,2016-12-01,145.45
5,Carbon Monoxide,2016-12-02,209.09
5,Carbon Monoxide,2016-12-03,0.01
5,Carbon Monoxide,2016-12-04,9.09
5,Carbon Monoxide,2016-12-05,18.18
5,Carbon Monoxide,2016-12-06,218.18
5,Carbon Monoxide,2016-12-07,-9.09
5,Carbon Monoxide,2016-12-08,9.09
5,Carbon Monoxide,2016-12-09,0.01
5,Carbon Monoxide,2016-12-10,0.01
5,Carbon Monoxide,2016-12-11,63.64
5,Carbon Monoxide,2016-12-12,54.55
5,Carbon Monoxide,2016-12-13,81.82
5,Carbon Monoxide,2016-12-14,36.36
5,Carbon Monoxide,2016-12-15,18.18
5,Carbon Monoxide,2016-12-16,63.64
5,Carbon Monoxide,2016-12-17,145.45
5,Carbon Monoxide,2016-12-18,63.64
5,Carbon Monoxide,2016-12-19,63.64
5,Carbon Monoxide,2016-12-20,-9.09
5,Carbon Monoxide,2016-12-21,109.09
5,Carbon Monoxide,2016-12-22,154.55
5,Carbon Monoxide,2016-12-23,0.01
5,Carbon Monoxide,2016-12-24,-27.27
5,Carbon Monoxide,2016-12-25,0.01
5,Carbon Monoxide,2016-12-26,90.91
